Model,Encoded Chromosome
466,"[2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 0, 12, 1, 0, 3, 0, 0, 0, 4, 102, 0, 0, 6, 8, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0]"
467,"[5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 37, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 4, 7, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
468,"[3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 7, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0]"
469,"[5, 0, 0, 0, 6, 5, 0, 0, 4, 49, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 100, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 4, 110, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
470,"[2, 1, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 4, 98, 0, 0, 6, 4, 1, 0, 4, 82, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 0, 12, 0, 0, 6, 11, 1, 0, 8, 1, 1, 0, 8, 1, 1, 0]"
471,"[6, 9, 0, 0, 4, 89, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 5, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 6, 5, 0, 0, 0, 4, 0, 0]"
472,"[4, 8, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 28, 0, 0, 4, 94, 0, 0, 0, 13, 0, 0, 2, 0, 0, 0, 6, 10, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0]"
473,"[8, 2, 2, 0, 2, 0, 0, 0, 8, 3, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 0, 15, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
474,"[0, 10, 1, 0, 7, 0, 0, 0, 4, 24, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
475,"[8, 1, 2, 0, 6, 4, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
476,"[3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 100, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 48, 0, 0, 8, 2, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
477,"[4, 76, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
478,"[2, 1, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
479,"[8, 3, 1, 0, 4, 120, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 0, 15, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 4, 92, 0, 0, 1, 0, 0, 0]"
480,"[3, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 41, 0, 0, 0, 7, 1, 0]"
481,"[4, 37, 0, 0, 0, 8, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 37, 0, 0, 3, 0, 0, 0]"
482,"[5, 0, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0]"
483,"[3, 0, 0, 0, 4, 91, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 43, 0, 0, 4, 38, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0]"
484,"[4, 67, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 37, 0, 0, 6, 4, 1, 0, 4, 20, 0, 0, 0, 6, 1, 0, 0, 11, 0, 0]"
485,"[6, 7, 1, 0, 4, 71, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 0, 13, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
486,"[3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 71, 0, 0, 8, 2, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 8, 1, 1, 0, 2, 1, 0, 0]"
487,"[2, 1, 0, 0, 2, 0, 0, 0, 6, 4, 1, 0, 6, 13, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 6, 8, 0, 0, 4, 75, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
488,"[0, 9, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0]"
489,"[8, 1, 2, 0, 8, 2, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 72, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
490,"[6, 13, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
491,"[5, 0, 0, 0, 6, 10, 0, 0, 7, 0, 0, 0, 4, 55, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
492,"[8, 2, 1, 0, 4, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 45, 0, 0, 8, 2, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 8, 1, 2, 0, 5, 0, 0, 0]"
493,"[8, 2, 1, 0, 6, 11, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 4, 8, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 8, 1, 1, 0]"
494,"[3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 4, 119, 0, 0, 0, 5, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 0, 14, 0, 0, 1, 0, 0, 0]"
495,"[5, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 11, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 13, 0, 0, 5, 0, 0, 0, 4, 109, 0, 0, 4, 37, 0, 0, 5, 0, 0, 0]"
496,"[8, 3, 1, 0, 1, 0, 0, 0, 4, 90, 0, 0, 3, 0, 0, 0, 4, 103, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 4, 105, 0, 0, 3, 0, 0, 0]"
497,"[6, 10, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 19, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
498,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 0, 5, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 8, 0, 0]"
499,"[0, 11, 1, 0, 2, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 4, 0, 0, 3, 0, 0, 0, 4, 6, 0, 0, 8, 2, 2, 0, 8, 3, 2, 0]"
500,"[3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
501,"[3, 0, 0, 0, 6, 13, 1, 0, 0, 6, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 30, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0]"
502,"[8, 2, 2, 0, 4, 122, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
503,"[2, 0, 0, 0, 7, 0, 0, 0, 4, 61, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 117, 0, 0, 5, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
504,"[2, 0, 0, 0, 6, 12, 0, 0, 4, 121, 0, 0, 0, 13, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 4, 118, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0]"
505,"[8, 2, 2, 0, 4, 115, 0, 0, 4, 111, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 6, 12, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
506,"[6, 6, 1, 0, 7, 0, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 6, 1, 0, 8, 3, 1, 0, 8, 1, 2, 0, 8, 2, 2, 0, 0, 15, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
507,"[1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 0, 15, 1, 0, 6, 6, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 53, 0, 0, 0, 11, 1, 0, 6, 14, 1, 0]"
508,"[7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 76, 0, 0, 4, 95, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 77, 0, 0]"
509,"[8, 2, 1, 0, 6, 7, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 4, 35, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 46, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
510,"[2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 15, 1, 0, 6, 9, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 6, 15, 1, 0]"
511,"[8, 2, 2, 0, 3, 0, 0, 0, 6, 13, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 10, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0]"
512,"[5, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 6, 5, 0, 0, 6, 11, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
513,"[2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 6, 0, 0]"
514,"[5, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 0, 15, 0, 0, 4, 82, 0, 0, 4, 40, 0, 0, 8, 3, 1, 0, 4, 73, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
515,"[4, 62, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 7, 0, 0, 0, 4, 14, 0, 0, 6, 11, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
516,"[7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 74, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 8, 3, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
517,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0]"
518,"[2, 0, 0, 0, 1, 0, 0, 0, 6, 15, 1, 0, 0, 10, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 6, 11, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
519,"[3, 0, 0, 0, 1, 0, 0, 0, 4, 114, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0]"
520,"[7, 0, 0, 0, 4, 94, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 120, 0, 0, 2, 1, 0, 0, 4, 30, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 4, 16, 0, 0, 7, 0, 0, 0, 0, 14, 0, 0]"
521,"[7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 94, 0, 0]"
522,"[6, 12, 0, 0, 7, 0, 0, 0, 4, 85, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0, 4, 127, 0, 0, 4, 89, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0]"
523,"[3, 0, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 120, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 4, 108, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
524,"[3, 0, 0, 0, 6, 10, 1, 0, 1, 0, 0, 0, 6, 11, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0]"
525,"[1, 0, 0, 0, 2, 1, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 8, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
526,"[7, 0, 0, 0, 4, 88, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
527,"[4, 111, 0, 0, 4, 121, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 6, 10, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 36, 0, 0, 2, 1, 0, 0, 0, 13, 0, 0]"
528,"[8, 1, 1, 0, 8, 2, 2, 0, 6, 8, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 8, 2, 1, 0]"
529,"[1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 4, 122, 0, 0, 6, 12, 0, 0, 6, 15, 1, 0, 4, 95, 0, 0, 0, 15, 0, 0]"
530,"[3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 63, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
531,"[7, 0, 0, 0, 1, 0, 0, 0, 6, 15, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 4, 27, 0, 0, 6, 11, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 15, 1, 0]"
532,"[2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 0, 13, 0, 0, 4, 43, 0, 0]"
533,"[0, 10, 1, 0, 0, 11, 1, 0, 8, 2, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 4, 103, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0]"
534,"[7, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 4, 61, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
535,"[4, 95, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 8, 1, 1, 0, 8, 3, 2, 0, 4, 27, 0, 0, 6, 12, 0, 0, 6, 5, 1, 0, 4, 50, 0, 0, 4, 60, 0, 0, 4, 106, 0, 0]"
536,"[1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 3, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
537,"[5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 1, 1, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
538,"[6, 12, 1, 0, 8, 2, 2, 0, 8, 2, 2, 0, 4, 86, 0, 0, 2, 0, 0, 0, 6, 8, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 4, 0, 0]"
539,"[1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 9, 1, 0, 2, 0, 0, 0, 8, 3, 1, 0, 6, 12, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0]"
540,"[4, 97, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 6, 14, 1, 0, 8, 3, 1, 0, 6, 11, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 60, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0]"
541,"[8, 3, 1, 0, 3, 0, 0, 0, 4, 63, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 116, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
542,"[5, 0, 0, 0, 1, 0, 0, 0, 4, 83, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 8, 2, 1, 0, 4, 119, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 4, 81, 0, 0]"
543,"[3, 0, 0, 0, 4, 59, 0, 0, 4, 31, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 2, 1, 0, 0, 0, 11, 1, 0, 0, 13, 0, 0, 4, 6, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
544,"[3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 115, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0]"
545,"[1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 4, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 84, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0]"
546,"[6, 15, 0, 0, 6, 4, 1, 0, 8, 3, 1, 0, 6, 10, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
547,"[6, 15, 1, 0, 6, 4, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 6, 6, 0, 0]"
548,"[0, 13, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
549,"[7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
550,"[1, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 76, 0, 0, 4, 115, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0]"
551,"[1, 0, 0, 0, 4, 97, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 117, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 49, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
552,"[3, 0, 0, 0, 0, 6, 1, 0, 0, 4, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 12, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
553,"[6, 9, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 58, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 15, 0, 0, 4, 92, 0, 0]"
554,"[0, 15, 0, 0, 0, 15, 0, 0, 8, 2, 2, 0, 0, 15, 0, 0, 7, 0, 0, 0, 4, 25, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0]"
555,"[6, 6, 0, 0, 6, 8, 1, 0, 8, 3, 1, 0, 8, 3, 2, 0, 4, 116, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 98, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0]"
556,"[0, 5, 1, 0, 7, 0, 0, 0, 4, 85, 0, 0, 7, 0, 0, 0, 4, 122, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 116, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
557,"[3, 0, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
558,"[1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0, 6, 10, 0, 0, 6, 9, 1, 0, 2, 0, 0, 0, 4, 40, 0, 0, 5, 0, 0, 0]"
