Model,Encoded Chromosome
466,"[2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 49, 0, 0, 4, 86, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
467,"[0, 9, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 4, 106, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 0, 8, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
468,"[4, 100, 0, 0, 2, 1, 0, 0, 6, 11, 1, 0, 0, 8, 0, 0, 6, 8, 0, 0, 0, 10, 1, 0, 1, 0, 0, 0, 0, 6, 1, 0, 6, 7, 1, 0, 6, 10, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0]"
469,"[6, 15, 0, 0, 7, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 8, 2, 2, 0, 2, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0]"
470,"[4, 22, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 96, 0, 0, 0, 15, 0, 0, 6, 6, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 8, 3, 2, 0, 1, 0, 0, 0]"
471,"[5, 0, 0, 0, 4, 57, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 5, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
472,"[2, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 7, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0, 0, 4, 1, 0, 3, 0, 0, 0, 0, 7, 0, 0]"
473,"[1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0]"
474,"[7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 79, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0]"
475,"[0, 13, 1, 0, 8, 1, 2, 0, 8, 2, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 4, 89, 0, 0, 2, 1, 0, 0, 4, 101, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0]"
476,"[3, 0, 0, 0, 6, 7, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0]"
477,"[8, 2, 2, 0, 0, 7, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 6, 11, 1, 0, 6, 4, 1, 0, 0, 11, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
478,"[7, 0, 0, 0, 4, 85, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 4, 94, 0, 0, 1, 0, 0, 0, 4, 88, 0, 0, 4, 61, 0, 0]"
479,"[4, 109, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 3, 1, 0, 0, 11, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 25, 0, 0, 4, 31, 0, 0, 6, 4, 0, 0, 6, 15, 1, 0]"
480,"[4, 49, 0, 0, 0, 13, 0, 0, 4, 54, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 80, 0, 0, 8, 2, 2, 0, 8, 1, 2, 0, 6, 4, 0, 0, 0, 8, 1, 0, 4, 73, 0, 0]"
481,"[1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 0, 10, 0, 0, 1, 0, 0, 0, 4, 70, 0, 0, 5, 0, 0, 0, 6, 6, 1, 0, 0, 4, 1, 0, 4, 104, 0, 0, 1, 0, 0, 0]"
482,"[6, 5, 1, 0, 0, 15, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 0, 8, 0, 0]"
483,"[1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 6, 7, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 121, 0, 0]"
484,"[1, 0, 0, 0, 7, 0, 0, 0, 4, 113, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 0, 8, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
485,"[0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 31, 0, 0, 4, 81, 0, 0, 6, 6, 1, 0, 4, 43, 0, 0, 4, 81, 0, 0, 6, 11, 0, 0]"
486,"[7, 0, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 4, 127, 0, 0, 4, 27, 0, 0, 4, 115, 0, 0, 6, 12, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 11, 1, 0, 2, 1, 0, 0, 8, 1, 1, 0]"
487,"[1, 0, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 66, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
488,"[8, 2, 1, 0, 4, 96, 0, 0, 6, 15, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 4, 46, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
489,"[5, 0, 0, 0, 0, 13, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 6, 14, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
490,"[0, 10, 1, 0, 4, 65, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 4, 16, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 8, 1, 0]"
491,"[3, 0, 0, 0, 6, 8, 1, 0, 4, 86, 0, 0, 4, 19, 0, 0, 4, 24, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 6, 5, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
492,"[1, 0, 0, 0, 4, 38, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 4, 31, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0]"
493,"[7, 0, 0, 0, 4, 22, 0, 0, 1, 0, 0, 0, 4, 127, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0, 1, 0, 0, 0, 4, 79, 0, 0, 2, 1, 0, 0]"
494,"[2, 0, 0, 0, 7, 0, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 84, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 7, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0]"
495,"[5, 0, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 0, 14, 0, 0, 6, 9, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0]"
496,"[1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 2, 1, 0, 0, 0, 9, 0, 0]"
497,"[6, 13, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0]"
498,"[3, 0, 0, 0, 6, 4, 1, 0, 4, 61, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 4, 53, 0, 0, 3, 0, 0, 0, 4, 110, 0, 0]"
499,"[2, 0, 0, 0, 2, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
500,"[7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
501,"[8, 2, 1, 0, 6, 14, 1, 0, 2, 1, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 113, 0, 0, 6, 5, 0, 0, 4, 78, 0, 0, 4, 64, 0, 0, 7, 0, 0, 0]"
502,"[8, 1, 1, 0, 6, 9, 1, 0, 4, 98, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 6, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 4, 31, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
503,"[0, 5, 0, 0, 5, 0, 0, 0, 0, 12, 0, 0, 8, 2, 1, 0, 0, 7, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 115, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 0, 13, 0, 0]"
504,"[0, 9, 1, 0, 0, 10, 1, 0, 6, 8, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0, 4, 42, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0]"
505,"[7, 0, 0, 0, 3, 0, 0, 0, 4, 56, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 6, 6, 1, 0, 4, 104, 0, 0, 0, 7, 1, 0, 6, 7, 1, 0, 6, 12, 1, 0, 4, 82, 0, 0, 2, 1, 0, 0]"
506,"[5, 0, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 6, 14, 0, 0, 0, 6, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 4, 35, 0, 0]"
507,"[5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 6, 11, 1, 0, 6, 11, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0]"
508,"[5, 0, 0, 0, 6, 8, 1, 0, 6, 5, 1, 0, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
509,"[6, 10, 1, 0, 6, 11, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
510,"[7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0]"
511,"[0, 4, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 69, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
512,"[7, 0, 0, 0, 4, 38, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 24, 0, 0, 0, 8, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0]"
513,"[2, 1, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 4, 83, 0, 0, 3, 0, 0, 0]"
514,"[4, 50, 0, 0, 4, 117, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 0, 14, 1, 0, 0, 14, 1, 0, 4, 4, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
515,"[0, 9, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
516,"[6, 8, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 10, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 0, 8, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
517,"[6, 10, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 14, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
518,"[6, 9, 0, 0, 6, 14, 1, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
519,"[4, 127, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 6, 5, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 5, 0, 0, 0, 4, 97, 0, 0]"
520,"[6, 4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 4, 54, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 9, 0, 0]"
521,"[4, 118, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 11, 0, 0, 0, 11, 0, 0, 0, 11, 0, 0, 0, 13, 0, 0, 8, 1, 2, 0]"
522,"[7, 0, 0, 0, 3, 0, 0, 0, 4, 89, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 4, 9, 0, 0, 6, 12, 0, 0]"
523,"[8, 2, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 14, 1, 0, 6, 5, 1, 0, 3, 0, 0, 0, 4, 11, 0, 0, 4, 72, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 122, 0, 0]"
524,"[8, 1, 1, 0, 0, 6, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 12, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
525,"[2, 1, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 4, 39, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 13, 0, 0, 0, 14, 0, 0, 7, 0, 0, 0]"
526,"[3, 0, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
527,"[3, 0, 0, 0, 6, 9, 1, 0, 6, 10, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 6, 15, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 8, 1, 0, 2, 1, 0, 0]"
528,"[0, 14, 1, 0, 8, 1, 2, 0, 0, 7, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 15, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0]"
529,"[1, 0, 0, 0, 4, 8, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 4, 1, 0, 8, 1, 1, 0, 8, 2, 1, 0, 1, 0, 0, 0, 8, 2, 1, 0, 6, 5, 1, 0]"
530,"[4, 89, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 0, 12, 1, 0, 0, 8, 0, 0, 6, 7, 0, 0, 8, 3, 2, 0, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
531,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 0, 15, 0, 0, 2, 1, 0, 0, 6, 14, 0, 0, 6, 6, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0]"
532,"[8, 3, 1, 0, 0, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 45, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 8, 3, 1, 0, 0, 15, 1, 0]"
533,"[7, 0, 0, 0, 4, 54, 0, 0, 7, 0, 0, 0, 0, 7, 1, 0, 4, 109, 0, 0, 3, 0, 0, 0, 4, 94, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
534,"[5, 0, 0, 0, 0, 7, 0, 0, 0, 4, 1, 0, 7, 0, 0, 0, 4, 121, 0, 0, 4, 29, 0, 0, 2, 0, 0, 0, 6, 12, 0, 0, 6, 11, 0, 0, 8, 3, 2, 0, 0, 5, 1, 0, 3, 0, 0, 0]"
535,"[2, 1, 0, 0, 4, 29, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
536,"[5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 95, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 82, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
537,"[1, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0]"
538,"[0, 11, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 9, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0]"
539,"[5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0, 0, 4, 0, 0, 4, 120, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
540,"[0, 12, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 14, 1, 0, 8, 3, 1, 0, 8, 3, 2, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
541,"[6, 4, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 8, 2, 1, 0, 4, 110, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 92, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0]"
542,"[4, 78, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 14, 1, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 0, 7, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0, 0, 11, 0, 0]"
543,"[1, 0, 0, 0, 4, 123, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 8, 3, 2, 0, 8, 2, 2, 0, 0, 7, 0, 0, 8, 2, 2, 0, 8, 3, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
544,"[8, 2, 2, 0, 8, 2, 2, 0, 0, 7, 1, 0, 8, 3, 1, 0, 6, 7, 1, 0, 2, 0, 0, 0, 6, 9, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
545,"[3, 0, 0, 0, 7, 0, 0, 0, 4, 35, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 6, 14, 1, 0, 6, 11, 1, 0, 2, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 6, 5, 0, 0, 4, 4, 0, 0]"
546,"[0, 13, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 4, 80, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 122, 0, 0, 8, 3, 1, 0, 4, 58, 0, 0, 1, 0, 0, 0, 6, 5, 0, 0]"
547,"[8, 2, 1, 0, 0, 11, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 15, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 8, 1, 0, 6, 9, 0, 0, 2, 1, 0, 0]"
548,"[0, 11, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 4, 87, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0]"
549,"[3, 0, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 0, 6, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 69, 0, 0, 1, 0, 0, 0]"
550,"[7, 0, 0, 0, 0, 5, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 33, 0, 0]"
551,"[1, 0, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 0, 15, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 8, 3, 2, 0, 5, 0, 0, 0, 4, 100, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 0, 12, 1, 0]"
552,"[4, 60, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 108, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0]"
553,"[8, 1, 1, 0, 1, 0, 0, 0, 0, 13, 0, 0, 4, 47, 0, 0, 0, 8, 1, 0, 6, 15, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0]"
554,"[4, 96, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
555,"[5, 0, 0, 0, 0, 11, 1, 0, 6, 15, 1, 0, 1, 0, 0, 0, 6, 6, 1, 0, 0, 5, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 15, 0, 0, 8, 3, 1, 0, 8, 1, 2, 0]"
556,"[0, 8, 0, 0, 4, 79, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 120, 0, 0, 0, 10, 1, 0, 4, 49, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
557,"[0, 11, 0, 0, 8, 3, 1, 0, 6, 8, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 24, 0, 0, 6, 14, 0, 0]"
558,"[4, 56, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 0, 5, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0]"
