Model,Layer,Parameter1,Parameter2,Parameter3
189,12,0.14935754003273688,0.31505578966213094,0.7637034236297303
190,1,0.720696363456723,0.02411353649547056,0.7072997440537478
190,2,0.012705784944500118,0.4244574462765449,0.3581520218660008
190,3,0.05731883814370311,0.48893715475198735,0.7307875404450938
190,4,0.8676717255921094,0.48685189193664863,0.07147476718335136
190,5,0.6827577135645445,0.26870226655032314,0.16519619980263603
190,6,0.0020887768826633912,0.0333193758780276,0.33326909413093503
190,7,0.49404514746321454,0.006029102915071156,0.332491226228314
190,8,0.4057392877588975,0.12779435636147318,0.9489948686791702
190,9,0.6412663449871651,0.7967019691289953,0.3081967697418703
190,10,0.12799801180910478,0.9365879508759153,0.22199225680506277
190,11,0.019464664551872596,0.1968737381582144,0.06861043387455612
190,12,0.33512955080126927,0.2828149427689308,0.08358466266573222
191,1,0.12511823645263837,0.5245466496138043,0.5565098987356739
191,2,0.327663636652345,0.12911070814602815,0.5766080117037663
191,3,0.44341596772766606,0.3808945454242246,0.2047666757190549
191,4,0.16625696397367257,0.6668816510538215,0.6538855806774168
191,5,0.5726425847234519,0.541311393682478,0.9510095419245965
191,6,0.3319046969099992,0.9957537636747102,0.018803128081927165
191,7,0.9819940453533847,0.1079725937570863,0.4470169542537864
191,8,0.46374911344932507,0.8519435833953322,0.8947042262516689
191,9,0.28180022476884065,0.8023934223624711,0.9409340371776636
191,10,0.6278029838424317,0.6371362129522409,0.8736082265518825
191,11,0.07704150732528264,0.05477548526441366,0.27555561100095594
191,12,0.36417041243679027,0.08875066017388404,0.7903980601089121
192,1,0.9213175072987354,0.9267292651624683,0.5049436607164062
192,2,0.12554080132667203,0.6391206827368531,0.23039386260281502
192,3,0.8624744560214057,0.34222094580320656,0.3496125791000998
192,4,0.20508591917155172,0.8837413598730148,0.8437691554976863
192,5,0.5209810008130501,0.16994262131607266,0.987963965647837
192,6,0.04120685849376187,0.5327116377232717,0.06628578237705704
192,7,0.3740194497223908,0.5609638850081085,0.3575036929594222
192,8,0.08358180497986778,0.19168596879604122,0.8457956731157389
192,9,0.8077219446978968,0.7868510872428209,0.6262792213637112
192,10,0.44664968849881925,0.6836248891428589,0.4212405944128774
192,11,0.512556038874252,0.3433868427771224,0.6793717909837844
192,12,0.05793785485038733,0.9536976682873087,0.10746133184107717
193,1,0.057988667741723336,0.7310314651358368,0.6722255994569676
193,2,0.26688972669049515,0.6087568369206302,0.7969545223009507
193,3,0.7537673158973933,0.30918408960193733,0.9034073461771512
193,4,0.28007899827789234,0.2655214045287425,0.01952695155216514
193,5,0.20508909008436682,0.3118331814569111,0.7964778062142006
193,6,0.9455511931202627,0.7838888780951854,0.8459496450764026
193,7,0.10810967220962285,0.8841102649227499,0.21756387644012481
193,8,0.9902775510269132,0.9715587993187943,0.4099194181596917
193,9,0.5014265021827394,0.08874432876100566,0.827594207141959
193,10,0.7984814312611089,0.2965253116356881,0.9186236996071165
193,11,0.6921070717590159,0.4408118549541036,0.12328922118090482
193,12,0.305559309496547,0.13090264070346905,0.1954684116442844
194,1,0.31398183625299736,0.84511929867977,0.8156815074540852
194,2,0.35138590822959404,0.521391398742567,0.24741678676625603
194,3,0.3015908556220664,0.5996993098768628,0.14128508005865703
194,4,0.6972543706695019,0.12915623104751034,0.7304840273842257
194,5,0.08059474730943554,0.004947580714293535,0.4643063614429826
194,6,0.41800672688869606,0.3914637671629251,0.33544296303510623
194,7,0.07225727870927494,0.7526364205515826,0.46374534253227123
194,8,0.7247029929497651,0.469576724315406,0.8048219581460138
194,9,0.8355523397843907,0.46830354577205474,0.5807126111790453
194,10,0.7936023187429739,0.0688253473708996,0.9755924566407297
194,11,0.2468208756726018,0.4106598663662063,0.19868449879302014
194,12,0.7363744054264911,0.9128419076856474,0.8675989878525223
195,1,0.16079652309058398,0.9973601343287315,0.7800316739571471
195,2,0.9845239159998828,0.7439909440093629,0.07116103603026304
195,3,0.49621936675770606,0.03577562686679192,0.8102609237128424
195,4,0.02259195375883466,0.9983424687522475,0.8831380419077731
195,5,0.8233349830810336,0.8825292309385971,0.441423507209582
195,6,0.7096107221011148,0.4735605063097902,0.9949680775722449
195,7,0.8686557342933179,0.6913592379540222,0.38749469568471434
195,8,0.1239834297368336,0.13640823579970363,0.4564025673392739
195,9,0.6337659965197492,0.9182963577019085,0.32471782973615104
195,10,0.11858870609623964,0.624857201668094,0.47263422432395585
195,11,0.15622750295481985,0.5412243710938195,0.11180233250497237
195,12,0.3574252752367842,0.8519658105135924,0.5596131470354581
196,1,0.34773208773842573,0.45184608751078215,0.47487242720414297
196,2,0.5874459546432198,0.6830164487445063,0.8782486908365773
196,3,0.44687908175938235,0.25021568627788926,0.09150160383766344
196,4,0.14385225393660547,0.3776439992991483,0.8717508131904398
196,5,0.883219980183467,0.06639932596217422,0.5887468505999751
196,6,0.34600399281391975,0.21427227480169217,0.9899911108770908
196,7,0.316388905330414,0.053072614294440434,0.40072751016998687
196,8,0.07087372057044049,0.8859784242694869,0.12735807678170283
196,9,0.2629089175061601,0.4996602812205399,0.8921992670885658
196,10,0.7754615645622263,0.9926292834299385,0.8843503758047119
196,11,0.9828419181739614,0.9976834766663741,0.8056934958876135
196,12,0.0968890372907704,0.8417137300898718,0.057373133541334206
197,1,0.3810063364841569,0.043814876478172185,0.12213943746661636
197,2,0.35888461475692207,0.7964541447436202,0.8416142101994729
197,3,0.4882397651567282,0.4516638951483378,0.7225506279107163
197,4,0.14798438183724225,0.6526193913292021,0.6247244234603188
197,5,0.5792259080827159,0.7258965474042912,0.8609222262856657
197,6,0.31692678600273333,0.07651062112013082,0.485164190328671
197,7,0.522514238024011,0.8310003012887598,0.45676602854693216
197,8,0.1488048331427885,0.12232511419211385,0.3671159899509937
197,9,0.3592593922903602,0.672801556599349,0.6922671512813324
197,10,0.6363695325821163,0.6546344351202684,0.758225334649236
197,11,0.06588070703360199,0.6661743199548694,0.2622051163644655
197,12,0.530224862204521,0.5997460228773175,0.5228031112445506
198,1,0.25762264340782964,0.41483508914747297,0.6552335358850582
198,2,0.649863826405767,0.28237473237127914,0.5301750092059215
198,3,0.8895782471769427,0.6233563196955351,0.25383479323153063
198,4,0.22709814746668816,0.821578695628549,0.12406891982164464
198,5,0.225149463758303,0.9639272094157835,0.12515371097639585
198,6,0.6885697028806991,0.9776865217425235,0.5238442969415056
198,7,0.946113114507042,0.6066526980010616,0.6436459479836008
198,8,0.9518453096921123,0.013916952785800744,0.03813174477527328
198,9,0.6452971248118757,0.7681945557391014,0.7620470297335002
198,10,0.4666239815638268,0.7805547630048378,0.6062827468507805
198,11,0.9210782520600006,0.3392186539755622,0.18226054860407453
198,12,0.2947013938969077,0.029443233394073395,0.5665527235708061
199,1,0.7490755688456321,0.18976683946746253,0.344873271129622
199,2,0.938284603641267,0.4973039519285356,0.9405766201134412
199,3,0.6552382212195412,0.3023034261743336,0.3441252500441786
199,4,0.48599888743526587,0.17294557448515727,0.16225029439694968
199,5,0.5581737407898271,0.13905045139886402,0.1626453829454629
199,6,0.2584319898722506,0.6197367247366466,0.30740729227726526
199,7,0.6478740878137029,0.15666938957079232,0.7077869341517634
199,8,0.22066228527132364,0.9256802915772131,0.9707433569067895
199,9,0.7600269969899536,0.5233126280638575,0.08396429401183991
199,10,0.6178196932618318,0.49941804360483,0.7109821758470681
199,11,0.9991461148998585,0.16755855937065914,0.32821951064975535
199,12,0.22232065235844922,0.35703781052939393,0.8386856870739451
200,1,0.823008207589366,0.5468652043105914,0.6544052897879434
200,2,0.4090042186698495,0.6454977627586588,0.0005626314561755863
200,3,0.11675115065332412,0.26542956529029715,0.8464739249236876
200,4,0.382568960178516,0.4736925498274885,0.6095184481910737
200,5,0.3715397745212475,0.8689449408660235,0.5921288183725785
200,6,0.15607388580178097,0.44635194374604104,0.7323358504822772
200,7,0.3684479949168365,0.3359398405588309,0.9294155473514071
200,8,0.1631302289487051,0.3095244917245101,0.4905851673561983
200,9,0.9118270119458463,0.06237968683228246,0.017177136760835064
200,10,0.8119496016493356,0.41491475107089926,0.26143522566152116
200,11,0.8558759047794164,0.47034210762790435,0.6838324876139324
200,12,0.2541412962067218,0.467981246566183,0.3142289302985863
