Model,Encoded Chromosome
1010,"[0, 15, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 17, 3, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 473, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
1011,"[4, 192, 0, 0, 4, 285, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 24, 1, 0, 0, 16, 1, 0, 4, 415, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0]"
1012,"[2, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 25, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
1013,"[2, 1, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 33, 6, 0, 0, 26, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 41, 6, 0, 4, 184, 0, 0, 4, 38, 0, 0]"
1014,"[6, 49, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 30, 1, 0, 8, 2, 2, 0, 4, 186, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 462, 0, 0]"
1015,"[0, 29, 1, 0, 6, 15, 4, 0, 2, 0, 0, 0, 8, 3, 2, 0, 0, 22, 0, 0, 4, 10, 0, 0, 6, 35, 7, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
1016,"[6, 32, 2, 0, 0, 28, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 4, 397, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 0, 22, 0, 0, 4, 398, 0, 0]"
1017,"[5, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 153, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 455, 0, 0]"
1018,"[6, 61, 3, 0, 8, 1, 2, 0, 8, 2, 2, 0, 0, 19, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
1019,"[0, 21, 0, 0, 1, 0, 0, 0, 4, 21, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 192, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 25, 4, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
1020,"[6, 39, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 60, 1, 0, 4, 487, 0, 0, 8, 1, 1, 0, 8, 3, 2, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0]"
1021,"[8, 2, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 0, 19, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 33, 6, 0, 2, 1, 0, 0]"
1022,"[8, 3, 2, 0, 0, 13, 1, 0, 5, 0, 0, 0, 0, 13, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 16, 0, 0, 3, 0, 0, 0, 0, 29, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
1023,"[0, 7, 0, 0, 0, 29, 1, 0, 6, 18, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 6, 14, 4, 0, 8, 1, 2, 0, 3, 0, 0, 0, 6, 23, 6, 0, 2, 1, 0, 0]"
1024,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 22, 2, 0, 0, 9, 1, 0, 0, 25, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 35, 4, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 458, 0, 0]"
1025,"[7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 41, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 22, 5, 0]"
1026,"[0, 21, 1, 0, 8, 3, 2, 0, 4, 179, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 302, 0, 0, 4, 83, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 6, 10, 6, 0]"
1027,"[7, 0, 0, 0, 1, 0, 0, 0, 6, 62, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 6, 45, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0]"
1028,"[6, 34, 3, 0, 8, 2, 2, 0, 3, 0, 0, 0, 0, 26, 1, 0, 4, 381, 0, 0, 6, 56, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 8, 1, 2, 0]"
1029,"[8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 414, 0, 0, 6, 37, 4, 0, 4, 336, 0, 0, 4, 334, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0]"
1030,"[7, 0, 0, 0, 2, 0, 0, 0, 4, 145, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 0, 19, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0]"
1031,"[2, 1, 0, 0, 6, 19, 6, 0, 2, 1, 0, 0, 6, 59, 7, 0, 7, 0, 0, 0, 6, 46, 2, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 407, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 29, 1, 0]"
1032,"[6, 4, 6, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 23, 6, 0, 4, 408, 0, 0, 0, 22, 1, 0, 2, 1, 0, 0, 8, 2, 2, 0]"
1033,"[0, 16, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 210, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 184, 0, 0, 4, 114, 0, 0, 4, 6, 0, 0, 3, 0, 0, 0]"
1034,"[6, 29, 4, 0, 4, 148, 0, 0, 4, 212, 0, 0, 6, 39, 5, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 11, 2, 0, 0, 4, 1, 0, 2, 0, 0, 0]"
1035,"[7, 0, 0, 0, 6, 43, 4, 0, 1, 0, 0, 0, 0, 25, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 0, 9, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 30, 0, 0]"
1036,"[1, 0, 0, 0, 4, 327, 0, 0, 0, 22, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 4, 290, 0, 0, 1, 0, 0, 0, 6, 27, 7, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0]"
1037,"[4, 116, 0, 0, 0, 11, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 6, 10, 6, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 37, 3, 0, 1, 0, 0, 0, 6, 63, 4, 0]"
1038,"[0, 29, 1, 0, 8, 1, 1, 0, 6, 55, 7, 0, 8, 3, 1, 0, 6, 21, 1, 0, 4, 60, 0, 0, 0, 22, 0, 0, 4, 403, 0, 0, 0, 23, 0, 0, 5, 0, 0, 0, 0, 17, 0, 0, 3, 0, 0, 0]"
1039,"[2, 0, 0, 0, 0, 19, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 16, 7, 0, 4, 54, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
1040,"[5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 20, 7, 0, 2, 1, 0, 0, 4, 150, 0, 0, 2, 1, 0, 0, 4, 166, 0, 0, 2, 1, 0, 0, 0, 9, 1, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
1041,"[5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 123, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 52, 5, 0]"
1042,"[7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 77, 0, 0, 3, 0, 0, 0, 4, 382, 0, 0, 7, 0, 0, 0, 0, 22, 0, 0, 3, 0, 0, 0, 0, 25, 1, 0, 4, 3, 0, 0, 0, 7, 0, 0]"
1043,"[0, 23, 1, 0, 0, 13, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 63, 6, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 244, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 8, 1, 2, 0, 0, 24, 1, 0]"
1044,"[0, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 17, 1, 0, 6, 40, 6, 0, 7, 0, 0, 0]"
1045,"[3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 6, 31, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 366, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 6, 34, 3, 0, 7, 0, 0, 0]"
1046,"[6, 55, 5, 0, 6, 25, 7, 0, 4, 20, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 368, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 4, 23, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
1047,"[5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 0, 8, 1, 0, 0, 27, 0, 0, 4, 447, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
1048,"[5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 26, 1, 0, 2, 1, 0, 0, 4, 304, 0, 0, 4, 467, 0, 0, 6, 39, 1, 0, 8, 2, 2, 0, 8, 3, 2, 0, 2, 0, 0, 0]"
1049,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 4, 128, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 1, 0, 0, 6, 13, 4, 0, 2, 1, 0, 0, 0, 9, 1, 0]"
1050,"[8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 4, 201, 0, 0]"
1051,"[1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 6, 31, 5, 0, 4, 14, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0]"
1052,"[5, 0, 0, 0, 0, 31, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 12, 4, 0, 0, 12, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 5, 0, 0, 0]"
1053,"[4, 13, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 28, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 431, 0, 0, 8, 1, 2, 0, 4, 97, 0, 0, 5, 0, 0, 0, 0, 12, 1, 0]"
1054,"[5, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 48, 2, 0, 0, 14, 1, 0, 6, 40, 2, 0, 2, 1, 0, 0, 6, 45, 6, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
1055,"[7, 0, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 8, 2, 2, 0, 7, 0, 0, 0, 0, 18, 1, 0, 8, 1, 2, 0, 6, 45, 5, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
1056,"[5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 10, 3, 0, 6, 28, 3, 0, 3, 0, 0, 0, 0, 8, 1, 0, 1, 0, 0, 0]"
1057,"[1, 0, 0, 0, 5, 0, 0, 0, 0, 22, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 452, 0, 0, 4, 458, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
1058,"[4, 79, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 4, 44, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 6, 32, 7, 0, 4, 284, 0, 0, 4, 367, 0, 0]"
1059,"[4, 236, 0, 0, 6, 35, 7, 0, 0, 25, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 6, 32, 1, 0, 6, 59, 1, 0, 6, 31, 5, 0, 4, 404, 0, 0, 7, 0, 0, 0, 0, 11, 1, 0]"
1060,"[1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 28, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 15, 1, 0]"
1061,"[2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 4, 43, 0, 0, 3, 0, 0, 0, 6, 57, 5, 0, 4, 450, 0, 0, 4, 120, 0, 0, 4, 43, 0, 0, 0, 11, 0, 0, 4, 262, 0, 0]"
1062,"[8, 1, 1, 0, 1, 0, 0, 0, 6, 7, 7, 0, 0, 25, 0, 0, 5, 0, 0, 0, 6, 60, 6, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
1063,"[5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 10, 6, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 28, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
1064,"[3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 63, 4, 0, 5, 0, 0, 0, 4, 306, 0, 0, 4, 137, 0, 0, 6, 54, 2, 0, 2, 0, 0, 0, 6, 8, 3, 0, 4, 434, 0, 0]"
1065,"[4, 9, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 16, 1, 0, 6, 12, 1, 0, 4, 112, 0, 0, 6, 58, 5, 0, 7, 0, 0, 0, 6, 55, 7, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
1066,"[4, 401, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 6, 15, 5, 0, 1, 0, 0, 0, 0, 4, 1, 0, 4, 312, 0, 0, 0, 30, 0, 0, 8, 3, 2, 0, 4, 361, 0, 0, 6, 36, 1, 0, 1, 0, 0, 0]"
1067,"[6, 24, 4, 0, 8, 2, 2, 0, 2, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 88, 0, 0, 4, 432, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0]"
1068,"[1, 0, 0, 0, 8, 1, 2, 0, 0, 25, 1, 0, 0, 15, 1, 0, 8, 3, 1, 0, 6, 5, 6, 0, 8, 2, 2, 0, 7, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0]"
1069,"[3, 0, 0, 0, 0, 31, 1, 0, 8, 3, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 70, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 17, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 6, 5, 0]"
1070,"[3, 0, 0, 0, 6, 7, 1, 0, 4, 389, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0]"
1071,"[1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 8, 1, 1, 0, 0, 13, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0]"
1072,"[0, 23, 1, 0, 0, 12, 1, 0, 4, 274, 0, 0, 6, 15, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 226, 0, 0, 0, 12, 0, 0, 4, 436, 0, 0, 3, 0, 0, 0, 6, 42, 6, 0]"
1073,"[3, 0, 0, 0, 0, 5, 0, 0, 4, 217, 0, 0, 6, 56, 5, 0, 0, 4, 0, 0, 2, 1, 0, 0, 4, 28, 0, 0, 0, 29, 1, 0, 8, 1, 1, 0, 0, 29, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0]"
1074,"[7, 0, 0, 0, 6, 23, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 283, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 2, 1, 0, 8, 3, 2, 0]"
1075,"[7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 30, 7, 0, 5, 0, 0, 0, 0, 30, 1, 0, 8, 1, 1, 0, 0, 15, 0, 0, 3, 0, 0, 0, 6, 8, 2, 0, 8, 3, 1, 0, 4, 511, 0, 0]"
1076,"[2, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 5, 0, 0, 0, 0, 22, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
1077,"[2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 6, 35, 7, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 21, 3, 0, 1, 0, 0, 0, 8, 2, 2, 0]"
1078,"[8, 1, 2, 0, 0, 20, 1, 0, 8, 1, 2, 0, 6, 13, 3, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 12, 0, 0, 4, 488, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
1079,"[6, 41, 7, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 25, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 6, 46, 4, 0, 6, 33, 1, 0, 3, 0, 0, 0, 4, 407, 0, 0, 2, 0, 0, 0]"
1080,"[2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 132, 0, 0, 8, 2, 2, 0, 6, 28, 7, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
1081,"[3, 0, 0, 0, 4, 12, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 18, 0, 0, 8, 3, 1, 0, 0, 26, 1, 0, 7, 0, 0, 0, 6, 29, 5, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
1082,"[5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 40, 5, 0, 8, 3, 2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 463, 0, 0]"
1083,"[6, 26, 1, 0, 6, 48, 4, 0, 6, 19, 4, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 45, 1, 0, 0, 26, 1, 0, 4, 114, 0, 0]"
1084,"[0, 31, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 22, 1, 0, 6, 31, 7, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 18, 1, 0]"
1085,"[2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 6, 6, 4, 0, 0, 7, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0]"
1086,"[1, 0, 0, 0, 6, 62, 3, 0, 4, 123, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 36, 3, 0, 0, 29, 1, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
1087,"[0, 28, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 35, 2, 0, 5, 0, 0, 0, 0, 9, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 13, 3, 0, 8, 2, 1, 0, 0, 19, 1, 0]"
1088,"[0, 7, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 4, 79, 0, 0, 4, 437, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
1089,"[8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 0, 12, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0]"
1090,"[1, 0, 0, 0, 4, 128, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 24, 1, 0, 3, 0, 0, 0, 6, 6, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0]"
1091,"[3, 0, 0, 0, 2, 1, 0, 0, 0, 27, 1, 0, 6, 41, 3, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 24, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
1092,"[3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 19, 1, 0, 6, 50, 3, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 28, 0, 0, 3, 0, 0, 0, 0, 31, 0, 0, 7, 0, 0, 0, 6, 8, 7, 0]"
1093,"[5, 0, 0, 0, 7, 0, 0, 0, 0, 16, 0, 0, 6, 16, 6, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 1, 2, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 57, 3, 0, 7, 0, 0, 0]"
1094,"[8, 1, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0]"
1095,"[4, 159, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 19, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 18, 0, 0]"
1096,"[6, 4, 3, 0, 8, 1, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 166, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0]"
1097,"[7, 0, 0, 0, 0, 25, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 53, 6, 0, 0, 7, 1, 0, 7, 0, 0, 0, 6, 46, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
1098,"[2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 8, 7, 0, 2, 1, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
1099,"[7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 17, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 0, 13, 1, 0, 0, 16, 1, 0]"
1100,"[8, 1, 2, 0, 0, 6, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 63, 7, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 28, 7, 0]"
1101,"[4, 90, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 0, 28, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
1102,"[0, 5, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 11, 2, 0, 2, 0, 0, 0, 8, 1, 2, 0, 0, 13, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
