Model,Encoded Chromosome
448,"[4, 152, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 361, 0, 0, 7, 0, 0, 0]"
449,"[7, 0, 0, 0, 6, 52, 2, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 4, 203, 0, 0, 4, 125, 0, 0, 4, 490, 0, 0, 7, 0, 0, 0, 4, 17, 0, 0, 7, 0, 0, 0]"
450,"[1, 4, 0, 0, 4, 302, 0, 0, 4, 333, 0, 0, 4, 488, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
451,"[2, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 383, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 474, 0, 0]"
452,"[1, 4, 0, 0, 0, 21, 1, 0, 8, 1, 2, 0, 8, 1, 1, 0, 2, 0, 0, 0, 4, 436, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
453,"[1, 4, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 6, 60, 4, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0]"
454,"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 52, 4, 0, 4, 419, 0, 0, 7, 0, 0, 0, 4, 235, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
455,"[6, 48, 4, 0, 8, 1, 2, 0, 8, 2, 2, 0, 0, 25, 0, 0, 7, 0, 0, 0, 0, 22, 0, 0, 4, 268, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
456,"[6, 44, 4, 0, 0, 23, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
457,"[2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 132, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 162, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
458,"[4, 240, 0, 0, 4, 271, 0, 0, 7, 0, 0, 0, 4, 12, 0, 0, 7, 0, 0, 0, 4, 17, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
459,"[7, 0, 0, 0, 2, 0, 0, 0, 6, 35, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
460,"[3, 0, 0, 0, 4, 339, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
461,"[7, 0, 0, 0, 6, 32, 4, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 430, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 108, 0, 0, 4, 76, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
462,"[4, 98, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
463,"[0, 4, 1, 0, 8, 1, 2, 0, 0, 27, 0, 0, 4, 352, 0, 0, 4, 420, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
464,"[7, 0, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0, 4, 467, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 417, 0, 0, 4, 309, 0, 0, 4, 309, 0, 0]"
465,"[0, 16, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 50, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
466,"[1, 4, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 0, 14, 1, 0, 3, 0, 0, 0, 8, 1, 2, 0, 4, 56, 0, 0, 7, 0, 0, 0, 4, 334, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
467,"[7, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 6, 4, 2, 0, 4, 84, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
468,"[8, 0, 2, 0, 0, 27, 0, 0, 4, 47, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
469,"[7, 0, 0, 0, 8, 1, 2, 0, 4, 261, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 510, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]"
470,"[3, 0, 0, 0, 4, 18, 0, 0, 4, 26, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 176, 0, 0, 4, 420, 0, 0, 7, 0, 0, 0]"
471,"[7, 0, 0, 0, 8, 1, 1, 0, 4, 110, 0, 0, 7, 0, 0, 0, 4, 318, 0, 0, 7, 0, 0, 0, 4, 123, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
472,"[4, 296, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
473,"[8, 0, 1, 0, 3, 0, 0, 0, 0, 4, 1, 0, 6, 60, 4, 0, 2, 1, 0, 0, 4, 274, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
474,"[1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0, 4, 432, 0, 0, 7, 0, 0, 0, 4, 20, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
475,"[1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 6, 20, 2, 0, 0, 10, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 4, 408, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
476,"[3, 0, 0, 0, 0, 21, 0, 0, 6, 44, 4, 0, 7, 0, 0, 0, 8, 3, 2, 0, 8, 1, 2, 0, 8, 1, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
477,"[1, 4, 0, 0, 0, 14, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 29, 0, 0, 3, 0, 0, 0, 0, 30, 1, 0, 4, 90, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
478,"[6, 48, 4, 0, 7, 0, 0, 0, 4, 70, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
479,"[3, 0, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 28, 1, 0, 1, 28, 0, 0, 0, 16, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 4, 0, 0]"
480,"[7, 0, 0, 0, 0, 9, 0, 0, 6, 28, 2, 0, 2, 1, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0]"
481,"[7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 304, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
482,"[1, 4, 0, 0, 1, 4, 0, 0, 6, 44, 4, 0, 3, 0, 0, 0, 0, 21, 0, 0, 1, 21, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 4, 356, 0, 0, 7, 0, 0, 0]"
483,"[8, 0, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 63, 1, 0, 0, 9, 1, 0, 3, 0, 0, 0, 4, 447, 0, 0, 4, 313, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
484,"[1, 4, 0, 0, 4, 114, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 108, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
485,"[8, 0, 2, 0, 4, 188, 0, 0, 7, 0, 0, 0, 4, 262, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 500, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 335, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
486,"[1, 4, 0, 0, 4, 211, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 156, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
487,"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 23, 1, 0, 6, 56, 4, 0, 1, 56, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
488,"[5, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 4, 463, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
489,"[0, 10, 1, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 1, 4, 0, 0, 6, 24, 4, 0, 1, 24, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
490,"[8, 0, 1, 0, 4, 180, 0, 0, 4, 360, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
491,"[3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 8, 2, 2, 0, 0, 12, 1, 0, 0, 8, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 339, 0, 0]"
492,"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 500, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
493,"[0, 28, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 12, 4, 0, 4, 418, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
494,"[8, 0, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 266, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
495,"[5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0]"
496,"[7, 0, 0, 0, 6, 16, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 139, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
497,"[7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 67, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
498,"[5, 0, 0, 0, 7, 0, 0, 0, 4, 282, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
499,"[4, 80, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]"
500,"[6, 48, 4, 0, 0, 14, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 3, 2, 0]"
501,"[0, 5, 0, 0, 1, 5, 0, 0, 6, 43, 1, 0, 0, 9, 1, 0, 4, 221, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 217, 0, 0]"
502,"[6, 40, 4, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 2, 0, 0, 0, 8, 1, 1, 0, 2, 0, 0, 0]"
503,"[4, 150, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 450, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
504,"[2, 0, 0, 0, 1, 4, 0, 0, 8, 2, 1, 0, 0, 4, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 326, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 119, 0, 0]"
505,"[3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 1, 4, 0, 0, 6, 19, 1, 0, 3, 0, 0, 0, 4, 158, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
506,"[0, 25, 1, 0, 0, 22, 0, 0, 2, 0, 0, 0, 0, 25, 1, 0, 3, 0, 0, 0, 6, 28, 4, 0, 4, 138, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
507,"[3, 0, 0, 0, 0, 21, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 478, 0, 0, 4, 465, 0, 0, 4, 19, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 39, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
508,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 30, 1, 0, 4, 333, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 312, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
509,"[4, 259, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
510,"[3, 0, 0, 0, 0, 25, 0, 0, 3, 0, 0, 0, 4, 176, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 446, 0, 0]"
511,"[3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 6, 28, 4, 0, 0, 6, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 45, 0, 0]"
512,"[1, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 0, 19, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 18, 0, 0, 4, 388, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
513,"[7, 0, 0, 0, 0, 23, 1, 0, 1, 23, 0, 0, 6, 51, 3, 0, 1, 51, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0]"
514,"[4, 470, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 18, 0, 0, 4, 326, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 4, 114, 0, 0]"
515,"[6, 40, 4, 0, 7, 0, 0, 0, 0, 13, 1, 0, 0, 24, 0, 0, 3, 0, 0, 0, 0, 20, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 27, 1, 0, 4, 504, 0, 0, 7, 0, 0, 0]"
516,"[4, 481, 0, 0, 4, 388, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 397, 0, 0, 7, 0, 0, 0, 4, 61, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
517,"[0, 31, 0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 4, 378, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
518,"[0, 28, 1, 0, 1, 28, 0, 0, 7, 0, 0, 0, 6, 40, 4, 0, 7, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 20, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0]"
519,"[3, 0, 0, 0, 8, 1, 2, 0, 0, 5, 0, 0, 7, 0, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 478, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 332, 0, 0]"
520,"[5, 0, 0, 0, 4, 258, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 125, 0, 0, 7, 0, 0, 0, 4, 243, 0, 0]"
521,"[4, 64, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 131, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 223, 0, 0]"
522,"[2, 1, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 52, 0, 0, 4, 249, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
523,"[1, 4, 0, 0, 6, 20, 4, 0, 4, 136, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
524,"[3, 0, 0, 0, 8, 1, 2, 0, 4, 48, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
525,"[3, 0, 0, 0, 4, 442, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
526,"[6, 24, 2, 0, 4, 450, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
527,"[6, 60, 4, 0, 1, 60, 0, 0, 0, 24, 1, 0, 4, 29, 0, 0, 4, 47, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 69, 0, 0, 4, 134, 0, 0, 4, 454, 0, 0, 7, 0, 0, 0]"
528,"[3, 0, 0, 0, 8, 1, 2, 0, 4, 365, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
529,"[4, 194, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
530,"[7, 0, 0, 0, 6, 24, 2, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 4, 85, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
531,"[8, 0, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 122, 0, 0, 4, 371, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 403, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
532,"[4, 156, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 37, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
533,"[7, 0, 0, 0, 0, 26, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 40, 4, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
534,"[8, 0, 1, 0, 6, 4, 4, 0, 7, 0, 0, 0, 4, 245, 0, 0, 7, 0, 0, 0, 4, 156, 0, 0, 7, 0, 0, 0, 4, 276, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
535,"[7, 0, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 1, 7, 0, 0, 0, 16, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 6, 56, 4, 0, 3, 0, 0, 0, 8, 1, 2, 0]"
536,"[7, 0, 0, 0, 8, 1, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 4, 114, 0, 0, 7, 0, 0, 0, 4, 149, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
537,"[6, 15, 3, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 4, 166, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 189, 0, 0, 4, 4, 0, 0, 7, 0, 0, 0]"
538,"[8, 0, 2, 0, 0, 10, 1, 0, 0, 26, 1, 0, 4, 441, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0]"
539,"[4, 243, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 308, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
540,"[4, 82, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 384, 0, 0, 4, 60, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
