Model,Encoded Chromosome
560,"[3, 0, 0, 0, 4, 95, 0, 0, 6, 14, 1, 0, 6, 15, 1, 0, 6, 15, 1, 0, 6, 11, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 0, 5, 1, 0, 7, 0, 0, 0]"
561,"[8, 3, 2, 0, 6, 12, 0, 0, 6, 4, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 0, 5, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 57, 0, 0, 5, 0, 0, 0, 4, 56, 0, 0]"
562,"[0, 15, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 3, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 6, 10, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0]"
563,"[8, 2, 1, 0, 4, 47, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 0, 11, 1, 0, 0, 15, 1, 0, 4, 124, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 0, 4, 1, 0]"
564,"[5, 0, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
565,"[4, 66, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 12, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 55, 0, 0, 4, 95, 0, 0]"
566,"[0, 8, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 6, 5, 0, 0, 6, 11, 0, 0, 5, 0, 0, 0, 4, 32, 0, 0, 2, 0, 0, 0, 4, 9, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0]"
567,"[2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 13, 0, 0, 0, 4, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 15, 0, 0, 7, 0, 0, 0]"
568,"[5, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 6, 6, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 37, 0, 0, 6, 11, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
569,"[1, 0, 0, 0, 8, 3, 1, 0, 4, 9, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 4, 16, 0, 0, 5, 0, 0, 0]"
570,"[8, 1, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 53, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 6, 1, 0, 5, 0, 0, 0]"
571,"[8, 2, 1, 0, 8, 3, 2, 0, 3, 0, 0, 0, 4, 63, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 71, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
572,"[1, 0, 0, 0, 0, 14, 1, 0, 5, 0, 0, 0, 4, 122, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 11, 1, 0, 4, 77, 0, 0, 1, 0, 0, 0, 4, 44, 0, 0]"
573,"[3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 6, 10, 0, 0, 5, 0, 0, 0, 4, 107, 0, 0, 8, 1, 1, 0]"
574,"[8, 3, 2, 0, 5, 0, 0, 0, 0, 14, 1, 0, 8, 3, 2, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
575,"[3, 0, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 0, 15, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0]"
576,"[3, 0, 0, 0, 0, 8, 1, 0, 3, 0, 0, 0, 8, 3, 2, 0, 0, 4, 0, 0, 6, 15, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0]"
577,"[5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0, 0, 15, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0, 6, 9, 1, 0]"
578,"[4, 97, 0, 0, 3, 0, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 108, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0]"
579,"[3, 0, 0, 0, 5, 0, 0, 0, 6, 10, 0, 0, 7, 0, 0, 0, 4, 98, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0]"
580,"[2, 1, 0, 0, 0, 10, 1, 0, 4, 91, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 3, 2, 0, 6, 10, 1, 0, 6, 4, 1, 0, 3, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 0, 5, 1, 0]"
581,"[0, 12, 1, 0, 4, 7, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 11, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 106, 0, 0]"
582,"[8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 113, 0, 0, 4, 89, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 4, 1, 0, 7, 0, 0, 0, 0, 8, 1, 0, 4, 61, 0, 0]"
583,"[2, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 0, 8, 0, 0, 4, 51, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
584,"[0, 9, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 5, 1, 0, 6, 15, 0, 0, 4, 42, 0, 0, 2, 1, 0, 0, 6, 7, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0]"
585,"[3, 0, 0, 0, 8, 3, 1, 0, 6, 8, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 6, 14, 0, 0, 6, 11, 0, 0, 5, 0, 0, 0]"
586,"[1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 11, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
587,"[2, 0, 0, 0, 4, 8, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 46, 0, 0, 8, 2, 2, 0]"
588,"[0, 13, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 6, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 6, 11, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
589,"[0, 13, 1, 0, 6, 4, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 2, 0, 0, 0, 6, 7, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 4, 12, 0, 0, 2, 1, 0, 0, 6, 15, 1, 0]"
590,"[0, 11, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 6, 15, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
591,"[1, 0, 0, 0, 4, 44, 0, 0, 8, 2, 1, 0, 4, 4, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 6, 15, 0, 0, 6, 10, 1, 0, 5, 0, 0, 0, 6, 4, 0, 0]"
592,"[7, 0, 0, 0, 5, 0, 0, 0, 4, 26, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 4, 66, 0, 0, 8, 2, 1, 0, 0, 5, 0, 0]"
593,"[1, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
594,"[2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 4, 108, 0, 0, 4, 36, 0, 0, 6, 15, 0, 0, 3, 0, 0, 0]"
595,"[8, 2, 2, 0, 0, 7, 1, 0, 8, 1, 2, 0, 8, 2, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 72, 0, 0, 4, 87, 0, 0]"
596,"[0, 13, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 41, 0, 0, 0, 12, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
597,"[2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 10, 1, 0]"
598,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 11, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0]"
599,"[6, 6, 1, 0, 4, 32, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 4, 122, 0, 0, 6, 11, 1, 0, 2, 0, 0, 0, 6, 9, 1, 0, 0, 6, 1, 0]"
600,"[8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 4, 0, 0, 4, 56, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 0, 0, 0]"
601,"[4, 59, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 0, 15, 0, 0, 4, 85, 0, 0, 0, 14, 1, 0]"
602,"[4, 106, 0, 0, 4, 15, 0, 0, 5, 0, 0, 0, 6, 5, 1, 0, 8, 1, 1, 0, 2, 0, 0, 0, 6, 5, 0, 0, 7, 0, 0, 0, 4, 64, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0]"
603,"[3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 1, 0, 6, 6, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
604,"[1, 0, 0, 0, 0, 11, 0, 0, 4, 49, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
605,"[0, 15, 1, 0, 3, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 4, 106, 0, 0, 1, 0, 0, 0, 4, 20, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 3, 0, 0, 0, 6, 0, 0]"
606,"[2, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 4, 38, 0, 0, 4, 3, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
607,"[8, 2, 2, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 38, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
608,"[6, 10, 1, 0, 0, 9, 1, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 5, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 6, 15, 1, 0]"
609,"[3, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 5, 0, 0, 0, 4, 108, 0, 0, 6, 4, 1, 0, 0, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0]"
610,"[8, 3, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0, 2, 0, 0, 0, 0, 12, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 13, 1, 0, 4, 55, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0]"
611,"[1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 4, 40, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
612,"[7, 0, 0, 0, 1, 0, 0, 0, 4, 42, 0, 0, 0, 13, 0, 0, 6, 9, 1, 0, 6, 8, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 6, 0, 0, 7, 0, 0, 0, 6, 4, 1, 0]"
613,"[0, 9, 0, 0, 3, 0, 0, 0, 6, 5, 0, 0, 6, 9, 1, 0, 8, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 78, 0, 0]"
614,"[3, 0, 0, 0, 6, 4, 1, 0, 6, 15, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 6, 13, 1, 0, 3, 0, 0, 0, 4, 47, 0, 0, 6, 4, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 13, 0, 0]"
615,"[1, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 6, 11, 0, 0, 6, 9, 1, 0, 4, 117, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 6, 15, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 0, 7, 0, 0]"
616,"[1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 18, 0, 0, 6, 5, 0, 0, 4, 33, 0, 0, 5, 0, 0, 0]"
617,"[7, 0, 0, 0, 4, 8, 0, 0, 0, 13, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 90, 0, 0, 0, 15, 0, 0, 8, 1, 2, 0]"
618,"[2, 1, 0, 0, 4, 86, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 62, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0]"
619,"[6, 7, 1, 0, 0, 12, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 4, 74, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 78, 0, 0, 0, 11, 1, 0]"
620,"[1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 4, 95, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 7, 1, 0, 7, 0, 0, 0, 4, 20, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0]"
621,"[3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0]"
622,"[7, 0, 0, 0, 4, 32, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 4, 104, 0, 0, 8, 1, 2, 0]"
623,"[4, 114, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 79, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 14, 1, 0, 2, 1, 0, 0]"
624,"[0, 10, 1, 0, 0, 15, 1, 0, 3, 0, 0, 0, 4, 47, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 59, 0, 0, 0, 14, 1, 0, 7, 0, 0, 0]"
625,"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 6, 5, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 6, 15, 1, 0, 6, 7, 0, 0]"
626,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 8, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 106, 0, 0, 0, 7, 1, 0, 8, 1, 2, 0]"
627,"[0, 7, 0, 0, 3, 0, 0, 0, 6, 14, 0, 0, 4, 97, 0, 0, 4, 10, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 5, 0, 0, 0, 4, 74, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0]"
628,"[2, 1, 0, 0, 6, 12, 0, 0, 4, 43, 0, 0, 1, 0, 0, 0, 4, 77, 0, 0, 0, 7, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
629,"[3, 0, 0, 0, 6, 14, 0, 0, 2, 1, 0, 0, 6, 14, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 0, 15, 1, 0]"
630,"[7, 0, 0, 0, 8, 2, 2, 0, 0, 4, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 94, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 4, 1, 0, 0, 6, 14, 1, 0]"
631,"[0, 10, 1, 0, 6, 9, 1, 0, 1, 0, 0, 0, 4, 10, 0, 0, 6, 10, 1, 0, 4, 87, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 8, 3, 2, 0, 1, 0, 0, 0, 4, 44, 0, 0, 0, 9, 0, 0]"
632,"[7, 0, 0, 0, 7, 0, 0, 0, 4, 65, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 7, 1, 0]"
633,"[1, 0, 0, 0, 4, 49, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 13, 1, 0, 1, 0, 0, 0, 8, 2, 2, 0, 6, 6, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
634,"[4, 39, 0, 0, 2, 1, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 13, 1, 0, 0, 7, 1, 0, 0, 14, 1, 0, 4, 124, 0, 0, 0, 9, 1, 0, 4, 12, 0, 0, 0, 5, 0, 0, 0, 15, 0, 0]"
635,"[2, 1, 0, 0, 7, 0, 0, 0, 4, 114, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 0, 6, 0, 0, 4, 25, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
636,"[6, 5, 0, 0, 3, 0, 0, 0, 0, 7, 1, 0, 0, 10, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 10, 0, 0, 4, 54, 0, 0, 4, 56, 0, 0, 1, 0, 0, 0]"
637,"[8, 2, 2, 0, 0, 10, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 3, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
638,"[8, 3, 1, 0, 4, 75, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
639,"[0, 5, 0, 0, 6, 7, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 41, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]"
640,"[2, 0, 0, 0, 0, 11, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 64, 0, 0, 6, 6, 1, 0, 7, 0, 0, 0, 8, 3, 2, 0, 0, 14, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
641,"[0, 14, 0, 0, 8, 3, 2, 0, 8, 3, 2, 0, 2, 1, 0, 0, 6, 12, 1, 0, 6, 6, 1, 0, 1, 0, 0, 0, 0, 14, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0]"
642,"[8, 3, 2, 0, 4, 117, 0, 0, 1, 0, 0, 0, 6, 13, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 9, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
643,"[8, 1, 1, 0, 0, 7, 1, 0, 6, 14, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 6, 5, 1, 0, 3, 0, 0, 0, 6, 15, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0]"
644,"[8, 1, 1, 0, 4, 48, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 85, 0, 0, 4, 18, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
645,"[0, 7, 0, 0, 3, 0, 0, 0, 4, 111, 0, 0, 5, 0, 0, 0, 6, 12, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 4, 110, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 0, 10, 0, 0, 4, 38, 0, 0]"
646,"[7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 4, 98, 0, 0, 5, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 4, 102, 0, 0, 2, 1, 0, 0]"
647,"[2, 1, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 54, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 6, 4, 1, 0]"
648,"[2, 1, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 4, 12, 0, 0, 0, 14, 1, 0, 4, 4, 0, 0, 4, 107, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
649,"[1, 0, 0, 0, 1, 0, 0, 0, 4, 97, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 10, 1, 0, 0, 12, 0, 0, 6, 12, 1, 0, 4, 21, 0, 0, 0, 6, 1, 0]"
650,"[5, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0, 6, 14, 1, 0]"
651,"[4, 46, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 4, 98, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 39, 0, 0, 1, 0, 0, 0]"
652,"[5, 0, 0, 0, 2, 1, 0, 0, 8, 1, 2, 0, 8, 1, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 6, 9, 0, 0, 6, 14, 1, 0, 4, 26, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
